57.895263	 	2726.11   	
58.082623	 	2741.95   	
58.269983	 	2757.78   	
58.457343	 	2773.62   	
58.644703	 	2789.46   	
58.832063	 	2805.29   	
59.019423	 	2821.13   	
59.206783	 	2836.96   	
59.394143	 	2852.8    	
59.581503	 	2868.64   	
59.768863	 	2884.47   	
59.956223	 	2900.31   	
60.143584	 	2916.97   	
60.330944	 	2933.89   	
60.518304	 	2950.81   	
60.705664	 	2967.72   	
60.893024	 	2984.64   	
61.080384	 	3001.55   	
61.267744	 	3018.47   	
61.455104	 	3035.39   	
61.642464	 	3052.3    	
61.829824	 	3069.22   	
62.017184	 	3086.13   	
62.204544	 	3103.05   	
62.391904	 	3119.97   	
62.579264	 	3136.88   	
62.766625	 	3153.8    	
62.953985	 	3170.71   	
63.141345	 	3187.63   	
63.328705	 	3204.55   	
63.516065	 	3221.46   	
63.703425	 	3238.38   	
63.890785	 	3255.29   	
64.078145	 	3272.21   	
64.265505	 	3289.13   	
64.452865	 	3306.04   	
64.640225	 	3322.96   	
64.827585	 	3339.87   	
65.014945	 	3356.87   	
65.202305	 	3374.84   	
65.389666	 	3392.81   	
65.577026	 	3410.78   	
65.764386	 	3428.75   	
65.951746	 	3446.72   	
66.139106	 	3464.69   	
66.326466	 	3482.66   	
66.513826	 	3500.63   	
66.701186	 	3518.6    	
66.888546	 	3536.57   	
67.075906	 	3554.54   	
67.263266	 	3572.51   	
67.450626	 	3590.48   	
67.637986	 	3608.45   	
67.825347	 	3626.42   	
68.012707	 	3644.39   	
68.200067	 	3662.36   	
68.387427	 	3680.33   	
68.574787	 	3698.29   	
68.762147	 	3716.26   	
68.949507	 	3734.23   	
69.136867	 	3752.2    	
69.324227	 	3770.17   	
69.511587	 	3788.14   	
69.698947	 	3806.11   	
69.886307	 	3824.08   	
70.073667	 	3842.46   	
70.261027	 	3861.46   	
70.448388	 	3880.45   	
70.635748	 	3899.45   	
70.823108	 	3918.45   	
71.010468	 	3937.45   	
71.197828	 	3956.45   	
71.385188	 	3975.45   	
71.572548	 	3994.45   	
71.759908	 	4013.45   	
71.947268	 	4032.45   	
72.134628	 	4051.44   	
72.321988	 	4070.44   	
72.509348	 	4089.44   	
72.696708	 	4108.44   	
72.884068	 	4127.44   	
73.071429	 	4146.44   	
73.258789	 	4165.44   	
73.446149	 	4184.44   	
73.633509	 	4203.44   	
73.820869	 	4222.43   	
74.008229	 	4241.43   	
74.195589	 	4260.43   	
74.382949	 	4279.43   	
74.570309	 	4298.43   	
74.757669	 	4317.43   	
74.945029	 	4336.43   	
75.132389	 	4356.14   	
75.319749	 	4376.14   	
75.507110	 	4396.15   	
75.694470	 	4416.15   	
75.881830	 	4436.16   	
76.069190	 	4456.16   	
76.256550	 	4476.17   	
76.443910	 	4496.17   	
76.631270	 	4516.18   	
76.818630	 	4536.18   	
77.005990	 	4556.19   	
77.193350	 	4576.19   	
77.380710	 	4596.2    	
77.568070	 	4616.2    	
77.755430	 	4636.21   	
77.942790	 	4656.21   	
78.130151	 	4676.22   	
78.317511	 	4696.22   	
78.504871	 	4716.23   	
78.692231	 	4736.23   	
78.879591	 	4756.24   	
79.066951	 	4776.24   	
79.254311	 	4796.25   	
79.441671	 	4816.25   	
79.629031	 	4836.26   	
79.816391	 	4856.26   	
80.003751	 	4876.29   	
80.191111	 	4897.28   	
80.378471	 	4918.27   	
80.565831	 	4939.26   	
80.753192	 	4960.25   	
80.940552	 	4981.23   	
81.127912	 	5002.22   	
81.315272	 	5023.21   	
81.502632	 	5044.2    	
81.689992	 	5065.19   	
81.877352	 	5086.18   	
82.064712	 	5107.17   	
82.252072	 	5128.16   	
82.439432	 	5149.15   	
82.626792	 	5170.14   	
82.814152	 	5191.13   	
83.001512	 	5212.12   	
83.188873	 	5233.1    	
83.376233	 	5254.09   	
83.563593	 	5275.08   	
83.750953	 	5296.07   	
83.938313	 	5317.06   	
84.125673	 	5338.05   	
84.313033	 	5359.04   	
84.500393	 	5380.03   	
84.687753	 	5401.02   	
84.875113	 	5422.01   	
85.062473	 	5443.32   	
85.249833	 	5465.27   	
85.437193	 	5487.22   	
85.624553	 	5509.17   	
85.811914	 	5531.13   	
85.999274	 	5553.08   	
86.186634	 	5575.03   	
86.373994	 	5596.98   	
86.561354	 	5618.93   	
86.748714	 	5640.89   	
86.936074	 	5662.84   	
87.123434	 	5684.79   	
87.310794	 	5706.74   	
87.498154	 	5728.69   	
87.685514	 	5750.65   	
87.872874	 	5772.6    	
88.060234	 	5794.55   	
88.247594	 	5816.5    	
88.434955	 	5838.46   	
88.622315	 	5860.41   	
88.809675	 	5882.36   	
88.997035	 	5904.31   	
89.184395	 	5926.26   	
89.371755	 	5948.22   	
89.559115	 	5970.17   	
89.746475	 	5992.12   	
89.933835	 	6014.07   	
90.121195	 	6036.63   	
90.308555	 	6059.53   	
90.495915	 	6082.42   	
90.683275	 	6105.32   	
90.870636	 	6128.21   	
91.057996	 	6151.11   	
91.245356	 	6174      	
91.432716	 	6196.9    	
91.620076	 	6219.79   	
91.807436	 	6242.69   	
91.994796	 	6265.58   	
92.182156	 	6288.48   	
92.369516	 	6311.37   	
92.556876	 	6334.27   	
92.744236	 	6357.16   	
92.931596	 	6380.06   	
93.118956	 	6402.95   	
93.306316	 	6425.85   	
93.493677	 	6448.74   	
93.681037	 	6471.64   	
93.868397	 	6494.53   	
94.055757	 	6517.43   	
94.243117	 	6540.32   	
94.430477	 	6563.22   	
94.617837	 	6586.11   	
94.805197	 	6609.01   	
94.992557	 	6631.9    	
95.179917	 	6655.68   	
95.367277	 	6679.5    	
95.554637	 	6703.32   	
95.741997	 	6727.14   	
95.929357	 	6750.96   	
96.116718	 	6774.78   	
96.304078	 	6798.59   	
96.491438	 	6822.41   	
96.678798	 	6846.23   	
96.866158	 	6870.05   	
97.053518	 	6893.87   	
97.240878	 	6917.69   	
97.428238	 	6941.5    	
97.615598	 	6965.32   	
97.802958	 	6989.14   	
97.990318	 	7012.96   	
98.177678	 	7036.78   	
98.365038	 	7060.6    	
98.552399	 	7084.41   	
98.739759	 	7108.23   	
98.927119	 	7132.05   	
99.114479	 	7155.87   	
99.301839	 	7179.69   	
99.489199	 	7203.51   	
99.676559	 	7227.32   	
99.863919	 	7251.14   	
