72.231029		263.834   	
72.418639		264.902   	
72.606250		265.97    	
72.793860		267.038   	
72.981471		268.106   	
73.169081		269.175   	
73.356691		270.243   	
73.544302		271.311   	
73.731912		272.379   	
73.919523		273.447   	
74.107133		274.515   	
74.294744		275.583   	
74.482354		276.651   	
74.669965		277.719   	
74.857575		278.787   	
75.045186		279.867   	
75.232796		280.983   	
75.420407		282.099   	
75.608017		283.215   	
75.795628		284.331   	
75.983238		285.447   	
76.170848		286.563   	
76.358459		287.679   	
76.546069		288.795   	
76.733680		289.911   	
76.921290		291.027   	
77.108901		292.143   	
77.296511		293.259   	
77.484122		294.376   	
77.671732		295.492   	
77.859343		296.608   	
78.046953		297.724   	
78.234564		298.84    	
78.422174		299.956   	
78.609784		301.072   	
78.797395		302.188   	
78.985005		303.304   	
79.172616		304.42    	
79.360226		305.536   	
79.547837		306.652   	
79.735447		307.768   	
79.923058		308.884   	
80.110668		310.028   	
80.298279		311.191   	
80.485889		312.354   	
80.673500		313.517   	
80.861110		314.681   	
81.048721		315.844   	
81.236331		317.007   	
81.423941		318.17    	
81.611552		319.333   	
81.799162		320.496   	
81.986773		321.66    	
82.174383		322.823   	
82.361994		323.986   	
82.549604		325.149   	
82.737215		326.312   	
82.924825		327.475   	
83.112436		328.639   	
83.300046		329.802   	
83.487657		330.965   	
83.675267		332.128   	
83.862877		333.291   	
84.050488		334.454   	
84.238098		335.618   	
84.425709		336.781   	
84.613319		337.944   	
84.800930		339.107   	
84.988540		340.27    	
85.176151		341.477   	
85.363761		342.686   	
85.551372		343.896   	
85.738982		345.105   	
85.926593		346.315   	
86.114203		347.524   	
86.301814		348.734   	
86.489424		349.943   	
86.677034		351.153   	
86.864645		352.362   	
87.052255		353.572   	
87.239866		354.781   	
87.427476		355.99    	
87.615087		357.2     	
87.802697		358.409   	
87.990308		359.619   	
88.177918		360.828   	
88.365529		362.038   	
88.553139		363.247   	
88.740750		364.457   	
88.928360		365.666   	
89.115970		366.876   	
89.303581		368.085   	
89.491191		369.295   	
89.678802		370.504   	
89.866412		371.713   	
90.054023		372.936   	
90.241633		374.191   	
90.429244		375.446   	
90.616854		376.701   	
90.804465		377.956   	
90.992075		379.211   	
91.179686		380.466   	
91.367296		381.721   	
91.554907		382.976   	
91.742517		384.231   	
91.930127		385.486   	
92.117738		386.741   	
92.305348		387.996   	
92.492959		389.251   	
92.680569		390.506   	
92.868180		391.76    	
93.055790		393.015   	
93.243401		394.27    	
93.431011		395.525   	
93.618622		396.78    	
93.806232		398.035   	
93.993843		399.29    	
94.181453		400.545   	
94.369063		401.8     	
94.556674		403.055   	
94.744284		404.31    	
94.931895		405.565   	
95.119505		406.848   	
95.307116		408.148   	
95.494726		409.448   	
95.682337		410.748   	
95.869947		412.047   	
96.057558		413.347   	
96.245168		414.647   	
96.432779		415.946   	
96.620389		417.246   	
96.808000		418.546   	
